year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2019, 9, 15, 29.4, 23.9, 19.6, 83.5, 1.3, 10.0, 0.0, 0.0, 4.9
2019, 9, 16, 29.4, 24.2, 19.2, 68.1, 1.4, 10.3, 0.0, 0.0, 3.6
2019, 9, 17, 29.4, 22.9, 16.6, 58.3, 1.4, 10.5, 0.0, 0.0, 4.1
2019, 9, 18, 26.1, 20.7, 14.8, 60.6, 2.5, 11.8, 0.0, 0.0, 1.3
2019, 9, 19, 25.7, 19.2, 11.7, 66.1, 1.5, 11.0, 0.0, 0.0, 3.4
2019, 9, 20, 23.9, 20.2, 15.1, 68.6, 1.6, 0.3, 0.0, 0.0, 9.8
2019, 9, 21, 21.6, 19.2, 16.8, 75.1, 2.2, 0.0, 0.0, 0.0, 9.9
2019, 9, 22, 19.6, 17.5, 15.5, 86.5, 2.4, 0.0, 9.8, 0.0, 9.3
2019, 9, 23, 24.0, 19.1, 14.2, 69.1, 1.7, 8.0, 0.0, 0.0, 4.3
2019, 9, 24, 25.0, 18.3, 13.1, 75.6, 1.4, 11.5, 0.0, 0.0, 0.5
2019, 9, 25, 26.0, 19.6, 13.8, 83.0, 1.0, 7.9, 0.0, 0.0, 6.5
2019, 9, 26, 26.5, 22.1, 16.9, 73.6, 1.7, 6.7, 0.0, 0.0, 7.9
2019, 9, 27, 27.1, 22.7, 19.0, 68.0, 1.4, 3.6, 0.0, 0.0, 7.8
2019, 9, 28, 28.2, 22.8, 18.3, 79.4, 1.1, 9.3, 0.0, 0.0, 3.1
2019, 9, 29, 27.9, 21.1, 15.7, 81.1, 1.2, 10.9, 0.0, 0.0, 0.0
2019, 9, 30, 28.6, 21.0, 15.1, 81.6, 0.9, 9.2, 0.0, 0.0, 0.5
2019, 10, 1, 27.4, 22.0, 15.7, 85.9, 1.1, 4.6, 0.0, 0.0, 7.0
2019, 10, 2, 23.8, 21.9, 20.4, 94.6, 2.6, 0.0, 25.1, 0.0, 10.0
2019, 10, 3, 27.8, 22.8, 19.9, 85.3, 2.2, 5.5, 13.2, 0.0, 5.9
2019, 10, 4, 26.9, 21.9, 17.8, 87.8, 1.6, 9.8, 0.0, 0.0, 3.8
2019, 10, 5, 22.0, 18.9, 15.7, 82.4, 2.4, 4.9, 0.1, 0.0, 6.8
2019, 10, 6, 22.0, 18.0, 14.0, 68.5, 2.6, 8.6, 0.0, 0.0, 6.4
2019, 10, 7, 17.9, 14.8, 13.4, 96.6, 1.9, 0.0, 25.6, 0.0, 8.0
2019, 10, 8, 20.6, 15.0, 10.7, 70.8, 2.2, 10.3, 0.0, 0.0, 2.6
2019, 10, 9, 19.6, 12.8, 6.4, 71.9, 1.3, 10.7, 0.0, 0.0, 2.0
2019, 10, 10, 20.2, 14.9, 9.5, 79.9, 0.9, 1.4, 0.0, 0.0, 9.3
2019, 10, 11, 24.8, 18.8, 12.1, 74.8, 1.3, 10.5, 0.0, 0.0, 1.0
2019, 10, 12, 23.3, 18.3, 14.1, 64.3, 2.7, 10.5, 0.0, 0.0, 0.1
2019, 10, 13, 22.9, 16.9, 12.5, 71.3, 1.7, 10.4, 0.0, 0.0, 2.3
2019, 10, 14, 19.4, 14.0, 8.5, 73.0, 2.0, 8.7, 0.0, 0.0, 2.3
2019, 10, 15, 19.6, 13.3, 7.3, 76.3, 1.2, 8.9, 0.0, 0.0, 2.8
2019, 10, 16, 20.0, 13.9, 7.9, 79.6, 1.1, 8.3, 0.0, 0.0, 4.9
2019, 10, 17, 20.6, 14.6, 9.1, 79.9, 1.2, 6.3, 0.0, 0.0, 5.3
2019, 10, 18, 21.9, 16.7, 10.0, 75.4, 1.9, 5.1, 0.0, 0.0, 7.1
2019, 10, 19, 22.2, 16.0, 10.4, 85.3, 1.2, 9.5, 0.0, 0.0, 0.4
2019, 10, 20, 21.7, 15.1, 10.8, 88.5, 0.9, 6.2, 0.0, 0.0, 3.1
2019, 10, 21, 23.9, 16.1, 9.5, 81.5, 0.8, 10.1, 0.0, 0.0, 1.3
2019, 10, 22, 23.0, 16.6, 11.1, 78.1, 1.2, 9.9, 0.0, 0.0, 3.0
2019, 10, 23, 20.0, 17.0, 12.4, 73.1, 1.8, 0.0, 0.0, 0.0, 8.5
2019, 10, 24, 23.3, 18.6, 14.1, 62.6, 1.6, 5.3, 0.0, 0.0, 4.5
2019, 10, 25, 21.7, 16.6, 10.7, 71.8, 2.0, 6.7, 0.0, 0.0, 6.0
2019, 10, 26, 13.9, 9.8, 6.4, 75.5, 2.2, 10.0, 0.0, 0.0, 3.0
2019, 10, 27, 16.8, 10.2, 3.0, 76.8, 1.2, 10.1, 0.0, 0.0, 0.5
2019, 10, 28, 17.4, 12.4, 6.3, 79.6, 2.0, 7.3, 2.7, 0.0, 4.1
2019, 10, 29, 18.1, 12.6, 8.2, 75.4, 1.9, 8.0, 6.4, 0.0, 3.4
2019, 10, 30, 17.1, 10.3, 3.3, 78.9, 1.3, 10.0, 0.0, 0.0, 0.5
2019, 10, 31, 20.4, 14.1, 7.3, 86.1, 1.8, 7.9, 0.0, 0.0, 2.9
2019, 11, 1, 20.0, 14.3, 8.3, 75.8, 1.3, 9.0, 0.0, 0.0, 3.6
2019, 11, 2, 18.8, 12.9, 6.1, 82.3, 1.0, 3.4, 0.0, 0.0, 7.4
2019, 11, 3, 20.7, 14.0, 7.8, 76.8, 1.2, 7.9, 0.0, 0.0, 4.6
2019, 11, 4, 19.2, 13.0, 8.3, 76.1, 1.2, 9.9, 0.0, 0.0, 0.3
2019, 11, 5, 16.9, 10.8, 6.0, 85.4, 1.3, 7.6, 0.0, 0.0, 1.8
2019, 11, 6, 16.5, 10.2, 3.8, 81.3, 1.0, 8.4, 0.0, 0.0, 4.0
2019, 11, 7, 14.1, 8.8, 3.9, 62.0, 2.1, 9.5, 0.0, 0.0, 1.4
2019, 11, 8, 13.1, 5.9, -0.7, 55.3, 1.4, 9.9, 0.0, 0.0, 0.0
2019, 11, 9, 16.9, 7.9, 0.3, 68.1, 1.1, 9.8, 0.0, 0.0, 0.1
2019, 11, 10, 15.4, 9.8, 3.5, 75.4, 1.8, 2.5, 16.1, 0.0, 9.1
2019, 11, 11, 15.9, 11.2, 7.7, 85.4, 2.4, 6.3, 4.8, 0.0, 4.8
2019, 11, 12, 15.0, 8.6, 3.0, 82.1, 0.9, 5.9, 0.0, 0.0, 3.6
2019, 11, 13, 12.2, 7.3, 4.1, 86.6, 2.2, 0.0, 5.7, 0.0, 8.1
2019, 11, 14, 4.9, 1.9, -1.1, 48.3, 2.7, 9.6, 0.0, 0.0, 0.8
2019, 11, 15, 10.9, 7.0, 0.5, 88.9, 1.6, 2.0, 10.1, 0.0, 9.1
2019, 11, 16, 14.7, 7.8, 3.7, 90.8, 0.9, 5.2, 0.0, 0.0, 4.0
2019, 11, 17, 12.4, 9.2, 4.0, 94.0, 2.0, 0.0, 41.6, 0.0, 9.8
2019, 11, 18, 13.9, 5.4, 1.1, 72.3, 4.0, 6.3, 10.6, 0.0, 7.1
2019, 11, 19, 5.4, 1.5, -2.0, 63.4, 2.5, 9.0, 0.0, 0.0, 1.9
2019, 11, 20, 6.5, 0.6, -3.9, 59.4, 1.3, 9.6, 0.0, 0.0, 0.0
2019, 11, 21, 9.9, 4.8, -3.2, 56.0, 1.1, 4.8, 0.0, 0.0, 7.3
2019, 11, 22, 16.7, 9.8, 2.4, 54.4, 1.5, 8.9, 0.0, 0.0, 1.6
2019, 11, 23, 17.9, 11.8, 7.0, 72.5, 1.3, 7.7, 0.0, 0.0, 6.1
2019, 11, 24, 17.9, 10.1, 5.6, 88.5, 1.9, 3.1, 3.3, 0.0, 7.5
2019, 11, 25, 5.6, 1.8, -1.1, 75.5, 2.1, 3.5, 0.0, 0.0, 4.8
2019, 11, 26, 13.2, 6.4, -0.9, 81.4, 1.4, 8.2, 0.0, 0.0, 4.5
2019, 11, 27, 7.0, 3.6, 0.2, 63.3, 2.4, 7.9, 0.0, 0.0, 4.1
2019, 11, 28, 10.6, 3.8, -1.8, 69.6, 1.4, 9.2, 0.0, 0.0, 1.0
2019, 11, 29, 8.0, 1.9, -3.5, 57.8, 1.5, 9.3, 0.0, 0.0, 1.3
2019, 11, 30, 10.4, 4.0, -3.2, 62.6, 1.1, 5.9, 0.0, 0.0, 6.6
2019, 12, 1, 6.8, 5.3, 3.3, 86.9, 1.2, 0.0, 4.1, 0.0, 9.9
2019, 12, 2, 4.4, 0.9, -1.8, 64.3, 3.0, 8.3, 0.0, 0.0, 2.9
2019, 12, 3, 2.7, -0.1, -4.5, 93.8, 1.3, 2.3, 1.2, 0.5, 6.1
2019, 12, 4, 8.2, 2.6, -1.7, 77.0, 1.3, 7.7, 2.6, 0.0, 1.9
2019, 12, 5, 1.3, -3.2, -7.9, 53.6, 3.1, 9.2, 0.0, 0.0, 0.0
2019, 12, 6, -0.4, -5.6, -10.8, 59.4, 1.4, 9.3, 0.0, 0.0, 0.5
2019, 12, 7, 2.9, -1.7, -6.3, 76.3, 1.1, 3.0, 0.0, 0.0, 6.3
2019, 12, 8, 5.2, -1.2, -6.8, 83.8, 0.9, 9.1, 0.0, 0.0, 0.9
2019, 12, 9, 8.4, 3.4, -2.8, 73.9, 1.8, 2.6, 0.0, 0.0, 6.3
2019, 12, 10, 11.6, 7.2, 2.4, 92.6, 1.0, 2.6, 1.6, 0.0, 6.3
2019, 12, 11, 9.5, 6.0, 0.9, 77.4, 3.4, 5.5, 0.7, 0.0, 4.9
2019, 12, 12, 4.0, -0.4, -3.2, 60.8, 2.1, 8.0, 0.0, 0.0, 0.0
2019, 12, 13, 6.2, 1.7, -4.7, 69.8, 1.5, 6.1, 0.9, 0.0, 6.3
2019, 12, 14, 6.4, 2.5, 0.1, 74.0, 1.8, 8.7, 2.0, 0.0, 1.9
2019, 12, 15, 11.8, 4.9, -2.0, 73.1, 1.2, 7.7, 0.0, 0.0, 3.3
2019, 12, 16, 14.3, 8.2, -0.2, 76.5, 1.0, 8.0, 0.0, 0.0, 5.6
2019, 12, 17, 10.5, 7.7, 4.0, 91.3, 2.1, 0.0, 6.2, 0.0, 8.3
2019, 12, 18, 4.9, 1.0, -1.3, 77.9, 1.9, 8.4, 0.0, 0.0, 4.3
2019, 12, 19, 4.0, -0.3, -3.3, 60.0, 1.7, 8.2, 0.0, 0.0, 3.9
2019, 12, 20, 3.1, -1.1, -4.3, 67.3, 1.8, 8.5, 0.0, 0.0, 2.5
2019, 12, 21, 3.3, -1.1, -5.9, 84.5, 0.9, 1.6, 0.3, 0.0, 7.5
2019, 12, 22, 8.5, 3.9, -0.4, 77.9, 1.1, 4.6, 0.0, 0.0, 8.4
2019, 12, 23, 5.2, 3.2, -0.5, 91.1, 1.6, 1.6, 3.7, 0.0, 7.1
2019, 12, 24, 6.8, 0.6, -3.8, 86.6, 0.9, 8.1, 0.0, 0.0, 0.0
2019, 12, 25, 7.3, 1.3, -4.4, 79.6, 0.7, 3.6, 0.0, 0.0, 5.1
2019, 12, 26, 3.7, 2.0, -1.5, 84.5, 2.2, 0.5, 1.8, 0.0, 6.1
2019, 12, 27, 2.9, -1.1, -4.9, 64.6, 1.7, 8.9, 0.0, 0.0, 0.0
2019, 12, 28, 6.1, 0.6, -4.3, 69.0, 1.4, 6.7, 0.0, 0.0, 1.5
2019, 12, 29, 6.2, 3.2, -1.3, 76.1, 2.1, 0.0, 0.6, 0.0, 8.9
2019, 12, 30, 7.0, 3.1, -4.2, 83.9, 2.6, 0.0, 0.5, 0.0, 7.4
2019, 12, 31, -3.7, -6.9, -9.7, 60.1, 3.1, 9.2, 0.0, 0.0, 1.1
