year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2015, 9, 15, 26.7, 20.7, 13.7, 56.6, 1.8, 10.2, 0.0, 0.0, 3.4
2015, 9, 16, 24.2, 19.6, 14.1, 69.8, 1.5, 4.7, 0.0, 0.0, 6.9
2015, 9, 17, 27.7, 21.3, 14.9, 70.3, 1.5, 11.1, 0.0, 0.0, 1.3
2015, 9, 18, 27.7, 21.1, 15.8, 73.1, 1.6, 10.9, 0.0, 0.0, 2.3
2015, 9, 19, 27.1, 21.1, 17.1, 75.4, 1.6, 10.4, 0.0, 0.0, 2.8
2015, 9, 20, 25.6, 20.8, 16.2, 77.6, 1.6, 7.4, 0.0, 0.0, 3.9
2015, 9, 21, 28.8, 21.9, 16.3, 73.8, 1.4, 10.6, 0.0, 0.0, 0.6
2015, 9, 22, 30.3, 22.9, 17.5, 71.0, 1.4, 11.2, 0.0, 0.0, 1.6
2015, 9, 23, 23.0, 20.0, 18.1, 73.6, 1.2, 0.0, 0.0, 0.0, 8.5
2015, 9, 24, 28.3, 21.3, 16.0, 78.4, 1.4, 6.2, 0.0, 0.0, 4.1
2015, 9, 25, 26.9, 21.8, 17.4, 74.0, 1.2, 2.6, 0.0, 0.0, 5.0
2015, 9, 26, 24.7, 20.5, 16.6, 84.0, 1.3, 2.0, 0.0, 0.0, 3.8
2015, 9, 27, 28.9, 21.3, 15.2, 68.1, 1.4, 10.7, 0.0, 0.0, 0.4
2015, 9, 28, 31.7, 22.9, 14.4, 55.4, 1.5, 9.6, 0.0, 0.0, 3.0
2015, 9, 29, 29.8, 23.2, 16.8, 55.9, 1.5, 11.0, 0.0, 0.0, 2.1
2015, 9, 30, 24.3, 21.4, 19.8, 59.8, 2.2, 1.7, 0.0, 0.0, 9.3
2015, 10, 1, 23.5, 18.4, 13.6, 91.0, 3.5, 0.0, 43.5, 0.0, 9.5
2015, 10, 2, 21.3, 15.7, 9.4, 62.0, 2.0, 11.0, 0.0, 0.0, 0.5
2015, 10, 3, 24.3, 18.3, 13.3, 76.0, 2.2, 8.9, 0.0, 0.0, 3.4
2015, 10, 4, 25.6, 17.6, 11.6, 67.0, 1.2, 6.5, 0.0, 0.0, 6.8
2015, 10, 5, 25.7, 18.6, 13.1, 60.4, 1.5, 10.5, 0.0, 0.0, 1.9
2015, 10, 6, 26.0, 18.3, 11.7, 64.8, 1.7, 10.7, 0.0, 0.0, 0.0
2015, 10, 7, 26.1, 18.5, 12.5, 70.8, 1.2, 6.3, 0.0, 0.0, 5.1
2015, 10, 8, 24.0, 18.4, 14.7, 76.6, 1.4, 5.0, 0.0, 0.0, 6.3
2015, 10, 9, 20.7, 16.5, 12.8, 65.0, 2.3, 9.8, 0.5, 0.0, 3.0
2015, 10, 10, 22.1, 15.4, 10.8, 72.8, 2.5, 7.4, 6.1, 0.0, 5.4
2015, 10, 11, 17.5, 12.2, 9.0, 88.6, 2.2, 2.5, 6.9, 0.0, 8.6
2015, 10, 12, 18.6, 14.4, 11.0, 73.5, 2.5, 8.6, 1.0, 0.0, 5.6
2015, 10, 13, 20.8, 15.0, 10.1, 74.4, 1.8, 10.4, 0.0, 0.0, 0.5
2015, 10, 14, 23.3, 17.0, 12.0, 76.6, 1.5, 9.5, 0.0, 0.0, 0.5
2015, 10, 15, 23.4, 17.4, 12.1, 76.3, 1.4, 9.2, 0.0, 0.0, 2.3
2015, 10, 16, 22.3, 17.0, 13.0, 84.6, 1.4, 7.5, 0.0, 0.0, 1.6
2015, 10, 17, 24.7, 17.8, 13.1, 84.5, 1.1, 7.8, 0.0, 0.0, 0.5
2015, 10, 18, 25.2, 18.0, 13.2, 79.4, 1.3, 9.0, 0.0, 0.0, 0.3
2015, 10, 19, 24.9, 17.9, 12.0, 70.6, 1.4, 8.3, 0.0, 0.0, 1.9
2015, 10, 20, 24.2, 17.6, 12.1, 79.0, 1.2, 8.2, 0.0, 0.0, 0.0
2015, 10, 21, 24.6, 18.3, 13.3, 80.9, 1.2, 7.6, 0.0, 0.0, 0.0
2015, 10, 22, 24.5, 18.0, 12.6, 81.5, 1.4, 8.3, 0.0, 0.0, 0.0
2015, 10, 23, 22.1, 17.8, 14.5, 80.9, 1.2, 5.7, 0.0, 0.0, 2.3
2015, 10, 24, 19.3, 16.2, 13.7, 90.1, 1.2, 0.1, 2.6, 0.0, 5.3
2015, 10, 25, 22.3, 16.2, 11.1, 73.0, 1.2, 8.7, 0.0, 0.0, 3.4
2015, 10, 26, 22.0, 17.4, 13.2, 56.3, 2.3, 7.5, 0.0, 0.0, 6.5
2015, 10, 27, 17.0, 13.8, 9.9, 78.0, 2.8, 2.2, 36.0, 0.0, 6.9
2015, 10, 28, 16.9, 12.1, 7.4, 68.1, 1.5, 7.2, 0.0, 0.0, 3.5
2015, 10, 29, 16.1, 11.5, 7.9, 67.1, 1.5, 8.0, 1.5, 0.0, 5.0
2015, 10, 30, 12.7, 8.9, 5.9, 57.1, 2.3, 9.6, 0.0, 0.0, 3.5
2015, 10, 31, 13.0, 7.4, 2.1, 61.1, 1.8, 9.7, 0.0, 0.0, 0.4
2015, 11, 1, 10.3, 7.2, 3.0, 71.5, 1.0, 0.0, 0.0, 0.0, 8.4
2015, 11, 2, 15.6, 10.1, 5.2, 74.8, 1.7, 6.8, 0.0, 0.0, 2.6
2015, 11, 3, 18.6, 11.9, 6.3, 72.9, 1.6, 9.5, 0.0, 0.0, 0.0
2015, 11, 4, 20.0, 12.4, 6.7, 66.6, 1.5, 9.1, 0.0, 0.0, 1.5
2015, 11, 5, 19.5, 13.7, 9.1, 67.1, 1.1, 4.3, 0.0, 0.0, 5.9
2015, 11, 6, 21.4, 15.3, 9.5, 74.1, 1.3, 1.1, 1.4, 0.0, 7.1
2015, 11, 7, 17.1, 15.1, 13.8, 94.1, 1.4, 0.0, 26.2, 0.0, 9.6
2015, 11, 8, 17.8, 16.4, 15.2, 97.4, 1.1, 0.0, 5.9, 0.0, 9.8
2015, 11, 9, 16.0, 13.5, 11.9, 87.8, 1.9, 0.0, 0.6, 0.0, 10.0
2015, 11, 10, 14.2, 11.2, 8.1, 79.1, 1.3, 1.9, 0.0, 0.0, 7.4
2015, 11, 11, 17.1, 11.7, 6.4, 81.0, 1.1, 5.5, 0.0, 0.0, 5.8
2015, 11, 12, 20.2, 14.5, 8.3, 69.5, 1.6, 5.4, 0.0, 0.0, 6.3
2015, 11, 13, 15.6, 12.7, 11.4, 89.3, 1.5, 0.0, 16.7, 0.0, 10.0
2015, 11, 14, 14.6, 13.6, 12.4, 97.0, 1.0, 0.0, 3.3, 0.0, 9.5
2015, 11, 15, 18.4, 13.7, 11.1, 87.5, 1.1, 4.9, 0.0, 0.0, 5.4
2015, 11, 16, 16.6, 13.8, 10.2, 90.3, 1.5, 0.0, 7.4, 0.0, 8.9
2015, 11, 17, 17.2, 15.0, 13.1, 95.9, 1.2, 0.0, 0.1, 0.0, 8.8
2015, 11, 18, 15.5, 13.1, 10.6, 91.9, 1.3, 0.1, 4.3, 0.0, 9.9
2015, 11, 19, 14.3, 12.1, 10.6, 91.3, 1.0, 0.0, 0.9, 0.0, 10.0
2015, 11, 20, 16.0, 12.1, 10.2, 83.9, 0.0, 5.4, 0.0, 0.0, 6.6
2015, 11, 21, 13.6, 10.0, 7.2, 88.1, 0.9, 1.3, 0.0, 0.0, 6.5
2015, 11, 22, 17.3, 11.6, 5.7, 83.5, 1.1, 8.2, 0.0, 0.0, 4.6
2015, 11, 23, 13.6, 11.9, 10.6, 92.9, 1.7, 0.0, 4.0, 0.0, 10.0
2015, 11, 24, 10.7, 7.8, 5.9, 82.0, 2.0, 0.2, 0.0, 0.0, 9.1
2015, 11, 25, 7.5, 6.0, 3.2, 93.5, 1.8, 0.0, 10.7, 0.0, 10.0
2015, 11, 26, 4.1, 0.1, -0.8, 96.6, 1.6, 0.7, 21.0, 18.5, 8.9
2015, 11, 27, 2.4, 0.8, -2.1, 93.3, 0.5, 0.3, 0.3, 1.5, 8.0
2015, 11, 28, 8.3, 4.3, 1.6, 83.3, 1.1, 2.4, 0.0, 0.0, 8.5
2015, 11, 29, 12.2, 7.3, 4.5, 73.4, 1.7, 2.3, 0.0, 0.0, 8.8
2015, 11, 30, 12.2, 8.0, 4.5, 77.3, 1.5, 3.8, 0.0, 0.0, 4.9
2015, 12, 1, 12.4, 6.3, 0.6, 77.1, 1.1, 7.7, 0.0, 0.0, 0.8
2015, 12, 2, 13.1, 9.6, 5.7, 78.8, 2.6, 0.0, 7.6, 0.0, 8.5
2015, 12, 3, 6.9, 3.7, 0.2, 68.5, 5.0, 2.7, 3.4, 3.0, 8.5
2015, 12, 4, 5.6, 3.2, 0.2, 87.5, 0.6, 0.8, 2.7, 2.3, 9.1
2015, 12, 5, 8.8, 6.4, 4.5, 66.5, 2.4, 1.7, 0.0, 0.0, 8.9
2015, 12, 6, 6.9, 3.6, 0.5, 67.8, 1.1, 2.4, 0.0, 0.0, 5.9
2015, 12, 7, 7.9, 2.7, -1.8, 68.3, 1.2, 9.1, 0.0, 0.0, 1.3
2015, 12, 8, 9.7, 3.9, -0.8, 65.3, 1.4, 9.2, 0.0, 0.0, 0.0
2015, 12, 9, 13.9, 7.6, 0.7, 65.9, 1.4, 5.1, 0.0, 0.0, 7.4
2015, 12, 10, 11.6, 10.1, 9.2, 91.3, 1.7, 0.0, 17.2, 0.0, 10.0
2015, 12, 11, 9.3, 7.4, 4.8, 87.8, 1.4, 0.2, 0.1, 0.0, 7.8
2015, 12, 12, 11.2, 7.6, 3.5, 70.6, 1.1, 3.7, 0.0, 0.0, 6.5
2015, 12, 13, 14.1, 9.5, 6.5, 67.8, 1.2, 4.7, 0.0, 0.0, 6.8
2015, 12, 14, 9.5, 8.3, 7.3, 90.9, 1.0, 0.0, 4.3, 0.0, 10.0
2015, 12, 15, 9.3, 7.3, 5.4, 79.9, 2.3, 1.0, 1.1, 0.0, 9.4
2015, 12, 16, 5.5, 1.4, -1.3, 86.6, 2.3, 0.5, 8.7, 6.0, 8.6
2015, 12, 17, 2.2, -1.4, -3.5, 65.3, 2.3, 8.9, 0.0, 0.0, 1.8
2015, 12, 18, 4.5, 0.7, -4.8, 73.4, 1.3, 2.9, 0.0, 0.0, 6.5
2015, 12, 19, 9.0, 3.9, 0.7, 76.4, 1.2, 8.1, 0.0, 0.0, 1.9
2015, 12, 20, 5.4, 3.3, 0.1, 85.1, 0.8, 0.0, 0.9, 0.0, 8.1
2015, 12, 21, 11.0, 6.4, 2.5, 85.0, 1.6, 4.1, 1.6, 0.0, 5.6
2015, 12, 22, 10.2, 4.6, -1.3, 80.6, 0.9, 5.7, 0.0, 0.0, 5.5
2015, 12, 23, 7.3, 6.3, 5.0, 97.4, 0.7, 0.0, 5.7, 0.0, 10.0
2015, 12, 24, 7.5, 4.1, 1.6, 81.0, 1.4, 4.1, 0.0, 0.0, 6.8
2015, 12, 25, 5.1, 1.9, -1.2, 56.6, 1.7, 9.2, 0.0, 0.0, 1.1
2015, 12, 26, 11.5, 5.8, 0.6, 66.9, 2.4, 6.4, 0.0, 0.0, 3.9
2015, 12, 27, 3.0, -0.8, -4.1, 56.6, 2.3, 9.1, 0.0, 0.0, 0.1
2015, 12, 28, 2.5, -1.0, -4.8, 56.8, 1.5, 5.5, 0.0, 0.0, 4.6
2015, 12, 29, 4.9, -0.2, -4.4, 65.8, 1.4, 7.4, 0.0, 0.0, 1.6
2015, 12, 30, 8.0, 2.6, -3.1, 71.1, 1.4, 6.2, 4.9, 0.0, 4.3
2015, 12, 31, 5.7, 2.5, -0.4, 84.9, 1.2, 4.4, 0.4, 0.0, 3.9
